month,day,year,hour,Tmin,Tmax,Tavg
3,17,1988,0,13,18,23
3,18,1988,0,9,16.75,24.5
3,19,1988,0,6.5,13.25,20
3,20,1988,0,8,17.25,26.5
3,21,1988,0,11.5,18.25,25
3,22,1988,0,10,17,24
3,23,1988,0,13,20.75,28.5
3,24,1988,0,17,23.75,30.5
3,25,1988,0,18,24.5,31
3,26,1988,0,20,25.25,30.5
3,27,1988,0,18,24,30
3,28,1988,0,18.5,24.25,30
3,29,1988,0,19,25,31
3,30,1988,0,14,17.75,21.5
3,31,1988,0,13.5,19,24.5
4,1,1988,0,17.5,23.5,29.5
4,2,1988,0,16.5,22.5,28.5
4,3,1988,0,15.5,22.75,30
4,4,1988,0,18.5,23.75,29
4,5,1988,0,20.5,27.75,35
4,6,1988,0,21,21.5,22
4,7,1988,0,12,15,18
4,8,1988,0,14,16.5,19
4,9,1988,0,13,19,25
4,10,1988,0,15,17,19
4,11,1988,0,11.5,16.75,22
4,12,1988,0,12,20.25,28.5
4,13,1988,0,13,20.75,28.5
4,14,1988,0,15.5,21.75,28
4,15,1988,0,15,19.25,23.5
4,16,1988,0,10.5,18.5,26.5
4,17,1988,0,19.5,29.5,39.5
4,18,1988,0,22,28.25,34.5
4,19,1988,0,17,21.5,26
4,20,1988,0,17,23,29
4,21,1988,0,18,24.5,31
4,22,1988,0,19,29,39
4,23,1988,0,18.5,26.75,35
4,24,1988,0,23,28.75,34.5
4,25,1988,0,24.5,28,31.5
4,26,1988,0,21,25.75,30.5
4,27,1988,0,20.5,24.75,29
4,28,1988,0,21,21.5,22
4,29,1988,0,20,24.25,28.5
4,30,1988,0,20.5,27.75,35
5,1,1988,0,18,21,24
5,2,1988,0,18.5,25,31.5
5,3,1988,0,20,24.5,29
5,4,1988,0,18.5,23.25,28
5,5,1988,0,17,22.75,28.5
5,6,1988,0,19,23,27
5,7,1988,0,19,25.5,32
5,8,1988,0,22,29.75,37.5
5,9,1988,0,23,27.25,31.5
5,10,1988,0,23,25.75,28.5
5,11,1988,0,21,24.5,28
5,12,1988,0,18,23.75,29.5
5,13,1988,0,18.5,23.5,28.5
5,14,1988,0,19.5,23.5,27.5
5,15,1988,0,20,25.5,31
5,16,1988,0,21,26,31
5,17,1988,0,20.5,24.25,28
5,18,1988,0,20,23.5,27
5,19,1988,0,21,25.75,30.5
5,20,1988,0,22,24.75,27.5
5,21,1988,0,20,24,28
5,22,1988,0,21,25.25,29.5
5,23,1988,0,20,25.5,31
5,24,1988,0,22,27,32
5,25,1988,0,23,26.25,29.5
5,26,1988,0,20.5,23.5,26.5
5,27,1988,0,18,23,28
5,28,1988,0,17,23.5,30
5,29,1988,0,18,24.5,31
5,30,1988,0,20,24.75,29.5
5,31,1988,0,21.5,26.25,31
6,1,1988,0,21.5,25.5,29.5
6,2,1988,0,22,26.75,31.5
6,3,1988,0,21.5,27.75,34
6,4,1988,0,22,26.5,31
6,5,1988,0,21,26.25,31.5
6,6,1988,0,21,26,31
6,7,1988,0,21.5,27,32.5
6,8,1988,0,22,29.25,36.5
6,9,1988,0,23.5,31.75,40
6,10,1988,0,25,30.5,36
6,11,1988,0,20,25.5,31
6,12,1988,0,21.5,26.25,31
6,13,1988,0,21.5,26.75,32
6,14,1988,0,22,26,30
6,15,1988,0,19.5,22.25,25
6,16,1988,0,21,24.5,28
6,17,1988,0,21.5,26,30.5
6,18,1988,0,22,25,28
6,19,1988,0,22,25.75,29.5
6,20,1988,0,22.5,26,29.5
6,21,1988,0,21,25.5,30
6,22,1988,0,22,26,30
6,23,1988,0,21.5,26.25,31
6,24,1988,0,22,25.75,29.5
6,25,1988,0,22,26.25,30.5
6,26,1988,0,24,27,30
6,27,1988,0,23.5,26.25,29
6,28,1988,0,23,27.5,32
6,29,1988,0,24,28.25,32.5
6,30,1988,0,23.5,28,32.5
7,1,1988,0,24,28,32
7,2,1988,0,23,27.5,32
7,3,1988,0,23,28,33
7,4,1988,0,24,28.75,33.5
7,5,1988,0,23,27.5,32
7,6,1988,0,23,27.75,32.5
7,7,1988,0,22,27,32
7,8,1988,0,22,27,32
7,9,1988,0,24,27,30
7,10,1988,0,22,26.75,31.5
7,11,1988,0,23,28,33
7,12,1988,0,24,29.75,35.5
7,13,1988,0,24,29.25,34.5
7,14,1988,0,23,27.75,32.5
7,15,1988,0,22.5,27.75,33
7,16,1988,0,22,28.25,34.5
7,17,1988,0,23,28.75,34.5
7,18,1988,0,22,28,34
7,19,1988,0,21.5,27.5,33.5
7,20,1988,0,23,29,35
7,21,1988,0,20.5,25.75,31
7,22,1988,0,22,26.75,31.5
7,23,1988,0,22,26.5,31
7,24,1988,0,22.5,28.25,34
7,25,1988,0,22.5,27.25,32
7,26,1988,0,22.5,26.75,31
7,27,1988,0,23,27,31
7,28,1988,0,22,26,30
7,29,1988,0,22,26.5,31
7,30,1988,0,21.5,26.25,31
7,31,1988,0,22,27,32
8,1,1988,0,22.5,27.5,32.5
8,2,1988,0,22.5,28.25,34
8,3,1988,0,23,27.25,31.5
8,4,1988,0,23,26.5,30
8,5,1988,0,23,27,31
8,6,1988,0,23,27.75,32.5
8,7,1988,0,24,29.5,35
8,8,1988,0,23,29.25,35.5
8,9,1988,0,25,30,35
8,10,1988,0,25,30.5,36
8,11,1988,0,25,30,35
8,12,1988,0,24,29.25,34.5
8,13,1988,0,23,28.75,34.5
8,14,1988,0,24,28.5,33
8,15,1988,0,24,25.5,27
8,16,1988,0,22.5,24.75,27
8,17,1988,0,23,24.75,26.5
8,18,1988,0,22.4,24.45,26.5
8,19,1988,0,22.5,24.25,26
8,20,1988,0,23,25,27
8,21,1988,0,23,26.25,29.5
8,22,1988,0,22.5,25.5,28.5
8,23,1988,0,23,26.25,29.5
8,24,1988,0,24,28,32
8,25,1988,0,25,29,33
8,26,1988,0,24.5,28.25,32
8,27,1988,0,24,27.25,30.5
8,28,1988,0,24,26.75,29.5
8,29,1988,0,23.5,25.25,27
8,30,1988,0,21,25.25,29.5
8,31,1988,0,16.5,23.25,30
9,1,1988,0,17.5,23.5,29.5
9,2,1988,0,22.5,25.5,28.5
9,3,1988,0,22.5,24.75,27
9,4,1988,0,19,23.75,28.5
9,5,1988,0,18.5,23.5,28.5
9,6,1988,0,19,24.25,29.5
9,7,1988,0,19,24.25,29.5
9,8,1988,0,19.5,24.75,30
9,9,1988,0,19.5,25,30.5
9,10,1988,0,19,25.25,31.5
9,11,1988,0,19.5,25,30.5
9,12,1988,0,20.5,25.25,30
9,13,1988,0,22.5,26.25,30
9,14,1988,0,22.5,26.5,30.5
9,15,1988,0,20,25.75,31.5
9,16,1988,0,21.5,23.25,25
9,17,1988,0,22,24,26
9,18,1988,0,22.5,25.5,28.5
9,19,1988,0,22,25.5,29
9,20,1988,0,21.5,25.75,30
9,21,1988,0,22,24.5,27
9,22,1988,0,22.5,25.5,28.5
9,23,1988,0,22,25,28
9,24,1988,0,23,26,29
9,25,1988,0,22.5,26.75,31
9,26,1988,0,21.5,26,30.5
9,27,1988,0,22,25.25,28.5
9,28,1988,0,21.5,25.5,29.5
9,29,1988,0,21,25,29
9,30,1988,0,20,22.5,25
10,1,1988,0,19.5,23,26.5
10,2,1988,0,21.5,23.75,26
10,3,1988,0,17,21,25
10,4,1988,0,17,22,27
10,5,1988,0,16,20,24
10,6,1988,0,15,19.5,24
10,7,1988,0,17.5,20,22.5
10,8,1988,0,17,20.25,23.5
10,9,1988,0,17,21.75,26.5
10,10,1988,0,16,21.75,27.5
10,11,1988,0,18,21.75,25.5
10,12,1988,0,17,20,23
10,13,1988,0,16.5,20.75,25
10,14,1988,0,16,20.25,24.5
10,15,1988,0,16,20,24
10,16,1988,0,18,21.75,25.5
10,17,1988,0,18,22,26
10,18,1988,0,18.5,22.75,27
10,19,1988,0,18.5,22.5,26.5
10,20,1988,0,17.5,21.5,25.5
10,21,1988,0,19,21.25,23.5
10,22,1988,0,18.5,21.75,25
10,23,1988,0,19,25,31
10,24,1988,0,21,24.75,28.5
10,25,1988,0,21,23.25,25.5
10,26,1988,0,21,23,25
10,27,1988,0,20.5,24.5,28.5
10,28,1988,0,19.5,21.5,23.5
10,29,1988,0,19,21.5,24
10,30,1988,0,19.5,22,24.5
10,31,1988,0,20,22.75,25.5
11,1,1988,0,15.5,17.75,20
11,2,1988,0,18,20.75,23.5
11,3,1988,0,20.5,23.25,26
11,4,1988,0,20,23.75,27.5
11,5,1988,0,18,24.5,31
11,6,1988,0,20.5,27.75,35
11,7,1988,0,15.5,25.25,35
11,8,1988,0,20,24.75,29.5
11,9,1988,0,22,26,30
11,10,1988,0,20,24.75,29.5
11,11,1988,0,21,25,29
11,12,1988,0,22,25,28
11,13,1988,0,20.5,25.75,31
11,14,1988,0,18,22.25,26.5
11,15,1988,0,20,23,26
11,16,1988,0,20,22,24
11,17,1988,0,13,16,19
11,18,1988,0,12,20.5,29
11,19,1988,0,22,25,28
11,20,1988,0,20.5,25.75,31
11,21,1988,0,18,23.5,29
11,22,1988,0,13.5,16.75,20
11,23,1988,0,11,15.25,19.5
11,24,1988,0,13.5,19.75,26
11,25,1988,0,17,21.75,26.5
11,26,1988,0,15,21.25,27.5
11,27,1988,0,17,18.75,20.5
11,28,1988,0,9.5,18.75,28
11,29,1988,0,10.5,21.5,32.5
11,30,1988,0,10,19.5,29
12,1,1988,0,10.5,14.75,19
12,2,1988,0,10,16,22
12,3,1988,0,9.5,15.25,21
12,4,1988,0,11,15.5,20
12,5,1988,0,10,15.5,21
12,6,1988,0,10,15,20
12,7,1988,0,14,19.5,25
12,8,1988,0,14,16.25,18.5
12,9,1988,0,5,12,19
12,10,1988,0,6,13,20
12,11,1988,0,7,12.5,18
12,12,1988,0,5,12.5,20
12,13,1988,0,7,16,25
12,14,1988,0,7,17.5,28
12,15,1988,0,10,18.75,27.5
12,16,1988,0,10,17.5,25
12,17,1988,0,10,18,26
12,18,1988,0,9.5,16.75,24
12,19,1988,0,7,17.5,28
12,20,1988,0,9,20.5,32
12,21,1988,0,12,18,24
12,22,1988,0,16,21.25,26.5
12,23,1988,0,17,23.5,30
12,24,1988,0,14,19.5,25
12,25,1988,0,15,19.5,24
12,26,1988,0,13,21.5,30
12,27,1988,0,15,21.5,28
12,28,1988,0,8,15.25,22.5
12,29,1988,0,7,13.5,20
12,30,1988,0,6,16,26
12,31,1988,0,8,16,24
1,1,1989,0,8,15.5,23
1,2,1989,0,12,19,26
1,3,1989,0,15,18.25,21.5
1,4,1989,0,19,21.5,24
1,5,1989,0,18,24.25,30.5
1,6,1989,0,18,25.25,32.5
1,7,1989,0,15,24.75,34.5
1,8,1989,0,16,18.25,20.5
1,9,1989,0,11,12,13
1,10,1989,0,7.5,11.75,16
1,11,1989,0,8.5,16,23.5
1,12,1989,0,10,19,28
1,13,1989,0,5.5,6.75,8
1,14,1989,0,2.5,6.75,11
1,15,1989,0,3,13,23
1,16,1989,0,3.5,9.75,16
1,17,1989,0,11,13.5,16
1,18,1989,0,11,15.75,20.5
1,19,1989,0,14.5,17.25,20
1,20,1989,0,10,12.5,15
1,21,1989,0,7,11.5,16
1,22,1989,0,8,11.5,15
1,23,1989,0,9,14.5,20
1,24,1989,0,10.5,16.75,23
1,25,1989,0,14.5,19.25,24
1,26,1989,0,17.5,20.5,23.5
1,27,1989,0,12.5,18,23.5
1,28,1989,0,12.5,14.25,16
1,29,1989,0,13.5,15.25,17
1,30,1989,0,12,14.75,17.5
1,31,1989,0,12.5,17.25,22
2,1,1989,0,11.5,14.75,18
2,2,1989,0,15,20,25
2,3,1989,0,17,19,21
2,4,1989,0,4,4,4
2,5,1989,0,1,2,3
2,6,1989,0,0,5,10
2,7,1989,0,-2,0.5,3
2,8,1989,0,-1,5,11
2,9,1989,0,1,6.5,12
2,10,1989,0,6,10.5,15
2,11,1989,0,6.5,14.75,23
2,12,1989,0,10,18.75,27.5
2,13,1989,0,14,22,30
2,14,1989,0,17,23,29
2,15,1989,0,19,22.75,26.5
2,16,1989,0,16.5,18.75,21
2,17,1989,0,9,14,19
2,18,1989,0,8.3,9.65,11
2,19,1989,0,8,11.5,15
2,20,1989,0,8.5,20.75,33
2,21,1989,0,11.5,18.25,25
2,22,1989,0,10,18.5,27
2,23,1989,0,12,20.5,29
2,24,1989,0,13,19,25
2,25,1989,0,9.5,17.75,26
2,26,1989,0,10,22.5,35
2,27,1989,0,12,19,26
2,28,1989,0,13,17.5,22
3,1,1989,0,8,16.5,25
3,2,1989,0,9.5,16.25,23
3,3,1989,0,14,23,32
3,4,1989,0,15.5,25.25,35
3,5,1989,0,0,8,16
3,6,1989,0,2,8.5,15
3,7,1989,0,2,9.25,16.5
3,8,1989,0,5.5,12.75,20
3,9,1989,0,8,16,24
3,10,1989,0,7.5,13.75,20
3,11,1989,0,11,19,27
3,12,1989,0,12.5,21.5,30.5
3,13,1989,0,14,24.5,35
3,14,1989,0,19,28,37
3,15,1989,0,21,25,29
3,16,1989,0,19,20,21
3,17,1989,0,17,21.5,26
3,18,1989,0,18,22.75,27.5
3,19,1989,0,18.5,22.5,26.5
3,20,1989,0,18.5,24.75,31
3,21,1989,0,11,18.75,26.5
3,22,1989,0,5,13.5,22
3,23,1989,0,8,16,24
3,24,1989,0,14,20.5,27
3,25,1989,0,18,22.5,27
3,26,1989,0,20,25,30
3,27,1989,0,20.5,27.25,34
3,28,1989,0,17,22,27
3,29,1989,0,18.5,25.75,33
3,30,1989,0,20.5,28.25,36
3,31,1989,0,20.5,27.75,35
4,1,1989,0,14,20.5,27
4,2,1989,0,18,27.5,37
4,3,1989,0,22,30,38
4,4,1989,0,23,27.5,32
4,5,1989,0,17.5,23.75,30
4,6,1989,0,14,20,26
4,7,1989,0,14,22,30
4,8,1989,0,14,26,38
4,9,1989,0,20,25,30
4,10,1989,0,12,12,12
4,11,1989,0,9,11,13
4,12,1989,0,9.5,16,22.5
4,13,1989,0,9.5,13.75,18
4,14,1989,0,13,20.5,28
4,15,1989,0,15,17.5,20
4,16,1989,0,16,22,28
4,17,1989,0,17,24,31
4,18,1989,0,18,25,32
4,19,1989,0,20,25,30
4,20,1989,0,19,25,31
4,21,1989,0,20,26.5,33
4,22,1989,0,19,24.5,30
4,23,1989,0,17,24,31
4,24,1989,0,18,23,28
4,25,1989,0,19,23.5,28
4,26,1989,0,21,26,31
4,27,1989,0,19,23.5,28
4,28,1989,0,20,27,34
4,29,1989,0,21,25.75,30.5
4,30,1989,0,20.5,22.75,25
5,1,1989,0,19,22,25
5,2,1989,0,18.5,21.75,25
5,3,1989,0,19.5,26.5,33.5
5,4,1989,0,20,28.25,36.5
5,5,1989,0,22,27.5,33
5,6,1989,0,20,25.25,30.5
5,7,1989,0,21,26.5,32
5,8,1989,0,20,27,34
5,9,1989,0,21,29.75,38.5
5,10,1989,0,22,26.5,31
5,11,1989,0,21,25,29
5,12,1989,0,20,25.5,31
5,13,1989,0,21,27.5,34
5,14,1989,0,23,26.5,30
5,15,1989,0,21,26.5,32
5,16,1989,0,21,28,35
5,17,1989,0,24,31.5,39
5,18,1989,0,25,30.5,36
5,19,1989,0,25,28.5,32
5,20,1989,0,25,31.5,38
5,21,1989,0,23,30.5,38
5,22,1989,0,22,30,38
5,23,1989,0,23,31,39
5,24,1989,0,23,31,39
5,25,1989,0,23,31.5,40
5,26,1989,0,22,29.5,37
5,27,1989,0,23.5,28.75,34
5,28,1989,0,21,27,33
5,29,1989,0,21,28,35
5,30,1989,0,21,28.5,36
5,31,1989,0,22,28,34
6,1,1989,0,22,28,34
6,2,1989,0,22,28.5,35
6,3,1989,0,22,29.25,36.5
6,4,1989,0,23,30,37
6,5,1989,0,23,29,35
6,6,1989,0,24,30,36
6,7,1989,0,23,31.5,40
6,8,1989,0,25,32.25,39.5
6,9,1989,0,24,30,36
6,10,1989,0,24,26.5,29
6,11,1989,0,20,25.5,31
6,12,1989,0,22,29,36
6,13,1989,0,25,29,33
6,14,1989,0,20,25.5,31
6,15,1989,0,21,26,31
6,16,1989,0,20,26.5,33
6,17,1989,0,20,26,32
6,18,1989,0,20,27.5,35
6,19,1989,0,19,27.5,36
6,20,1989,0,22,29.25,36.5
6,21,1989,0,22,29,36
6,22,1989,0,21,26.5,32
6,23,1989,0,22,27,32
6,24,1989,0,21,27.5,34
6,25,1989,0,22,27.5,33
6,26,1989,0,23,29.75,36.5
6,27,1989,0,25,31.25,37.5
6,28,1989,0,25,31.75,38.5
6,29,1989,0,25,30.75,36.5
6,30,1989,0,24,31,38
7,1,1989,0,24,31,38
7,2,1989,0,25,31.5,38
7,3,1989,0,24,30.5,37
7,4,1989,0,25.5,32.25,39
7,5,1989,0,22.5,28.75,35
7,6,1989,0,23.5,29.5,35.5
7,7,1989,0,22.5,28.5,34.5
7,8,1989,0,22.5,28.25,34
7,9,1989,0,22,28.25,34.5
7,10,1989,0,22,28,34
7,11,1989,0,22.5,28.5,34.5
7,12,1989,0,22,28,34
7,13,1989,0,21,28.75,36.5
7,14,1989,0,22.5,29.75,37
7,15,1989,0,23,30.25,37.5
7,16,1989,0,23,30.75,38.5
7,17,1989,0,23,30.5,38
7,18,1989,0,23,30.75,38.5
7,19,1989,0,24,30.5,37
7,20,1989,0,24.5,30.75,37
7,21,1989,0,21,28,35
7,22,1989,0,23.5,28.75,34
7,23,1989,0,22,27.5,33
7,24,1989,0,21,25.5,30
7,25,1989,0,19,22,25
7,26,1989,0,20,24,28
7,27,1989,0,21,25,29
7,28,1989,0,22,26.75,31.5
7,29,1989,0,21.5,26.75,32
7,30,1989,0,22,27.5,33
7,31,1989,0,22.5,28.25,34
8,1,1989,0,23.5,29,34.5
8,2,1989,0,22.5,30.25,38
8,3,1989,0,22.5,29,35.5
8,4,1989,0,22.5,29,35.5
8,5,1989,0,20,26.5,33
8,6,1989,0,21.5,28.25,35
8,7,1989,0,21,25.5,30
8,8,1989,0,22,25.5,29
8,9,1989,0,21,26,31
8,10,1989,0,21,24.75,28.5
8,11,1989,0,22,26,30
8,12,1989,0,23,27,31
8,13,1989,0,22,26,30
8,14,1989,0,22,26,30
8,15,1989,0,22,26,30
8,16,1989,0,22,26.5,31
8,17,1989,0,22,27,32
8,18,1989,0,23,27,31
8,19,1989,0,23,27.5,32
8,20,1989,0,23,28,33
8,21,1989,0,22.5,27.5,32.5
8,22,1989,0,23,27,31
8,23,1989,0,22.5,26.75,31
8,24,1989,0,22.5,26.25,30
8,25,1989,0,22.5,27.25,32
8,26,1989,0,22,26.5,31
8,27,1989,0,21,27,33
8,28,1989,0,22,27.5,33
8,29,1989,0,21,26.5,32
8,30,1989,0,22,27,32
8,31,1989,0,23,28.5,34
9,1,1989,0,23,28.25,33.5
9,2,1989,0,23,28.5,34
9,3,1989,0,23,28.5,34
9,4,1989,0,23.5,28.75,34
9,5,1989,0,24,29,34
9,6,1989,0,23.5,27.75,32
9,7,1989,0,22,25,28
9,8,1989,0,22.5,26.75,31
9,9,1989,0,22.5,27.25,32
9,10,1989,0,23,27,31
9,11,1989,0,24,28,32
9,12,1989,0,23,27.5,32
9,13,1989,0,23,27.5,32
9,14,1989,0,20,21,22
9,15,1989,0,18.5,22.75,27
9,16,1989,0,20,23.5,27
9,17,1989,0,21,24.5,28
9,18,1989,0,21,24,27
9,19,1989,0,22,24.5,27
9,20,1989,0,21,25.5,30
9,21,1989,0,22,26.5,31
9,22,1989,0,22,27,32
9,23,1989,0,19.5,23.25,27
9,24,1989,0,15,20,25
9,25,1989,0,15,21,27
9,26,1989,0,16,21.5,27
9,27,1989,0,15,21,27
9,28,1989,0,17,22.5,28
9,29,1989,0,18,23.75,29.5
9,30,1989,0,19.5,24.75,30
10,1,1989,0,18.5,25,31.5
10,2,1989,0,19,25.25,31.5
10,3,1989,0,19,24,29
10,4,1989,0,20,24.5,29
10,5,1989,0,20,25,30
10,6,1989,0,21.5,26.75,32
10,7,1989,0,22.5,25.5,28.5
10,8,1989,0,20,21,22
10,9,1989,0,18,21.5,25
10,10,1989,0,16,21.5,27
10,11,1989,0,16,22.5,29
10,12,1989,0,16,22.75,29.5
10,13,1989,0,17,23,29
10,14,1989,0,19,24,29
10,15,1989,0,18.5,24.75,31
10,16,1989,0,19,25.25,31.5
10,17,1989,0,20.5,24.25,28
10,18,1989,0,17,22,27
10,19,1989,0,12,15.5,19
10,20,1989,0,9,14,19
10,21,1989,0,11,18,25
10,22,1989,0,14,18.5,23
10,23,1989,0,17.5,22.75,28
10,24,1989,0,19,23,27
10,25,1989,0,19,22,25
10,26,1989,0,19,22,25
10,27,1989,0,19,21.5,24
10,28,1989,0,19,21.5,24
10,29,1989,0,18.5,21.75,25
10,30,1989,0,19,22,25
10,31,1989,0,14.5,19.25,24
11,1,1989,0,11.5,15.25,19
11,2,1989,0,12,15.75,19.5
11,3,1989,0,11,14.5,18
11,4,1989,0,13,19,25
11,5,1989,0,15,21,27
11,6,1989,0,18,23.75,29.5
11,7,1989,0,19.5,25.75,32
11,8,1989,0,20,26,32
11,9,1989,0,19,22.75,26.5
11,10,1989,0,14.5,20,25.5
11,11,1989,0,17,21,25
11,12,1989,0,18,20.25,22.5
11,13,1989,0,19,23,27
11,14,1989,0,17,24,31
11,15,1989,0,20,25.5,31
11,16,1989,0,12.5,15.25,18
11,17,1989,0,11.5,13.75,16
11,18,1989,0,12,14.25,16.5
11,19,1989,0,14,15.25,16.5
11,20,1989,0,14.5,17.5,20.5
11,21,1989,0,14.5,20.25,26
11,22,1989,0,16,22.5,29
11,23,1989,0,11.5,15.25,19
11,24,1989,0,9.5,15.25,21
11,25,1989,0,10,18,26
11,26,1989,0,15,22.25,29.5
11,27,1989,0,16,24,32
11,28,1989,0,19,19.5,20
11,29,1989,0,10,14.75,19.5
11,30,1989,0,6,6.75,7.5
12,1,1989,0,6,6.5,7
12,2,1989,0,5.5,11.75,18
12,3,1989,0,5.5,8.25,11
12,4,1989,0,6.5,9,11.5
12,5,1989,0,7.5,15.25,23
12,6,1989,0,7.5,17.25,27
12,7,1989,0,14,18.75,23.5
12,8,1989,0,7.5,12.5,17.5
12,9,1989,0,4,11.25,18.5
12,10,1989,0,7,17.5,28
12,11,1989,0,13,17.25,21.5
12,12,1989,0,2,6.5,11
12,13,1989,0,2,8.5,15
12,14,1989,0,5,12.5,20
12,15,1989,0,4,14.5,25
12,16,1989,0,1,6.25,11.5
12,17,1989,0,1,6.5,12
12,18,1989,0,2,10.75,19.5
12,19,1989,0,4.5,8.75,13
12,20,1989,0,6.5,9.25,12
12,21,1989,0,6.5,9.5,12.5
12,22,1989,0,-4,-3,-2
12,23,1989,0,-6,-1.5,3
12,24,1989,0,-6,3.25,12.5
12,25,1989,0,-6,8,22
12,26,1989,0,3.5,13,22.5
12,27,1989,0,8,17.5,27
12,28,1989,0,11,18.5,26
12,29,1989,0,10.5,19,27.5
12,30,1989,0,10,19.25,28.5
12,31,1989,0,9,10.75,12.5
1,1,1990,0,6,10,14
1,2,1990,0,5,16.5,28
1,3,1990,0,5.5,15.5,25.5
1,4,1990,0,9.5,15.25,21
1,5,1990,0,11.5,15.25,19
1,6,1990,0,11,15.5,20
1,7,1990,0,8,14,20
1,8,1990,0,8,15,22
1,9,1990,0,10,18.5,27
1,10,1990,0,12,18.5,25
1,11,1990,0,13,20.5,28
1,12,1990,0,14,20,26
1,13,1990,0,9,13.5,18
1,14,1990,0,9,15.5,22
1,15,1990,0,10,17,24
1,16,1990,0,13,18.5,24
1,17,1990,0,11.5,17.75,24
1,18,1990,0,17.5,22.25,27
1,19,1990,0,17.5,23.25,29
1,20,1990,0,15,18.25,21.5
1,21,1990,0,13,16,19
1,22,1990,0,9,15,21
1,23,1990,0,10,18,26
1,24,1990,0,13.5,19.25,25
1,25,1990,0,11.5,14.25,17
1,26,1990,0,6,13,20
1,27,1990,0,9,14.5,20
1,28,1990,0,10,18,26
1,29,1990,0,12,15.5,19
1,30,1990,0,12.5,18.75,25
1,31,1990,0,12,19,26
2,1,1990,0,13,21,29
2,2,1990,0,15,21,27
2,3,1990,0,11,18.5,26
2,4,1990,0,9,15,21
2,5,1990,0,8,14,20
2,6,1990,0,8,14.5,21
2,7,1990,0,11.5,18.25,25
2,8,1990,0,12,20.5,29
2,9,1990,0,13,22.25,31.5
2,10,1990,0,12,18.5,25
2,11,1990,0,7.5,18.75,30
2,12,1990,0,8,18.75,29.5
2,13,1990,0,11,22,33
2,14,1990,0,12,22.5,33
2,15,1990,0,12,21.25,30.5
2,16,1990,0,13.5,16.5,19.5
2,17,1990,0,7,9.25,11.5
2,18,1990,0,7.5,12.75,18
2,19,1990,0,11,14.5,18
2,20,1990,0,12.5,15.5,18.5
2,21,1990,0,12.5,17.75,23
2,22,1990,0,11.5,16.5,21.5
2,23,1990,0,12,18.25,24.5
2,24,1990,0,10,17,24
2,25,1990,0,9.5,17,24.5
2,26,1990,0,9,17,25
2,27,1990,0,13.5,18.5,23.5
2,28,1990,0,15,18.5,22
3,1,1990,0,7,9,11
3,2,1990,0,6.5,12.5,18.5
3,3,1990,0,9.5,14.5,19.5
3,4,1990,0,7.5,14,20.5
3,5,1990,0,11.5,16.25,21
3,6,1990,0,12.5,18.75,25
3,7,1990,0,10.5,19.75,29
3,8,1990,0,9,18.25,27.5
3,9,1990,0,18,22.5,27
3,10,1990,0,17,22.5,28
3,11,1990,0,16,22.5,29
3,12,1990,0,18.5,24.25,30
3,13,1990,0,19,25,31
3,14,1990,0,20.5,25.75,31
3,15,1990,0,8.5,16,23.5
3,16,1990,0,12.5,18.75,25
3,17,1990,0,14.5,20,25.5
3,18,1990,0,15,21,27
3,19,1990,0,11.5,15,18.5
3,20,1990,0,10,15.5,21
3,21,1990,0,12.5,18.25,24
3,22,1990,0,11,19.25,27.5
3,23,1990,0,15,20.5,26
3,24,1990,0,13.5,19.5,25.5
3,25,1990,0,13,19,25
3,26,1990,0,10,11,12
3,27,1990,0,10,13,16
3,28,1990,0,10.5,17.25,24
3,29,1990,0,10,19.75,29.5
3,30,1990,0,17,22.75,28.5
3,31,1990,0,15,21.5,28
4,1,1990,0,14.5,22.75,31
4,2,1990,0,18.5,22.25,26
4,3,1990,0,17,18,19
4,4,1990,0,16.5,20.25,24
4,5,1990,0,17.5,21.5,25.5
4,6,1990,0,18,21.5,25
4,7,1990,0,16,21.25,26.5
4,8,1990,0,10.5,17.25,24
4,9,1990,0,11,19,27
4,10,1990,0,18.5,23.75,29
4,11,1990,0,14,18.5,23
4,12,1990,0,12,19,26
4,13,1990,0,14,19.75,25.5
4,14,1990,0,15,22.25,29.5
4,15,1990,0,15,23.75,32.5
4,16,1990,0,14,21,28
4,17,1990,0,19,24.5,30
4,18,1990,0,19,23,27
4,19,1990,0,19,23.75,28.5
4,20,1990,0,18,22.25,26.5
4,21,1990,0,17,22,27
4,22,1990,0,16,22.75,29.5
4,23,1990,0,19,23,27
4,24,1990,0,18,24.75,31.5
4,25,1990,0,20.5,26.25,32
4,26,1990,0,18,25.5,33
4,27,1990,0,19,27.5,36
4,28,1990,0,19.5,29.25,39
4,29,1990,0,18.5,29.75,41
4,30,1990,0,20,29.25,38.5
5,1,1990,0,19,29.25,39.5
5,2,1990,0,21,26.5,32
5,3,1990,0,18.5,23.25,28
5,4,1990,0,20,22,24
5,5,1990,0,17,22.25,27.5
5,6,1990,0,15,20,25
5,7,1990,0,15,22,29
5,8,1990,0,14.5,22.75,31
5,9,1990,0,20,29,38
5,10,1990,0,21.5,25.5,29.5
5,11,1990,0,21,30.5,40
5,12,1990,0,21,29.75,38.5
5,13,1990,0,22,29.25,36.5
5,14,1990,0,21.5,28.75,36
5,15,1990,0,21,28.25,35.5
5,16,1990,0,21,29,37
5,17,1990,0,23,29,35
5,18,1990,0,21,29,37
5,19,1990,0,22,30,38
5,20,1990,0,21,30.25,39.5
5,21,1990,0,22,31,40
